gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,stat
EGR2,34.8969069271366,4.66809046212174,1.09616960302676,2.98816237316033e-06,0.000149806540307771,Upregulated
NRBF2,336.305121429734,1.5730364286114,0.150377970979159,1.61516292721597e-05,0.000666550164109615,Upregulated
PSAP,9753.72879395234,-1.74420939399267,0.154994979014108,1.22890337394862e-07,8.1541353283179e-06,Downregulated
SPOCK2,155.604429533826,1.89648668774027,0.398731266515051,0.00116697050451103,0.0269099024685882,Upregulated
DDIT4,3655.89171439045,2.10371572311833,0.273261058064005,2.24007038686761e-06,0.000114854518017576,Upregulated
ADIRF,351.598860513526,3.95074127189224,1.00728694117472,1.80115270314143e-05,0.000738800090597646,Upregulated
IFIT2,4603.7933615823,5.16798596811111,0.782262913299047,5.15141099917236e-10,5.95978626365787e-08,Upregulated
IFIT3,4410.71290724322,4.44241330197268,0.747341094237551,2.99615284798788e-08,2.30431391763431e-06,Upregulated
IFIT1,4731.72878267432,5.1057857841545,0.873547932336572,1.20867797420847e-08,1.00991759622752e-06,Upregulated
BTAF1,694.538138931495,1.83862925330027,0.323960596973259,0.000540642715529847,0.0141824414678527,Upregulated
GOLGA7B,71.1299844098453,2.54667487275627,0.361651482883537,5.90400642902917e-07,3.38629792471775e-05,Upregulated
SMNDC1,478.192913326148,1.99541685861599,0.213221365492376,1.4869577397374e-07,9.72341061115237e-06,Upregulated
DMBT1,29.1489410994069,3.52605500799749,1.06618309050021,9.90509115192301e-05,0.00335188284581075,Upregulated
IKZF5,157.825542492516,2.11771002171905,0.253855771650087,4.49795833096999e-07,2.6356867518619e-05,Upregulated
IFITM1,2294.29097276185,3.41465306700258,1.10468290186254,0.0001591572855557,0.00501012329600455,Upregulated
IRF7,627.725188661935,3.70275452382331,0.705149389290783,1.30857385972117e-06,7.11359669284571e-05,Upregulated
DUSP8,269.302704503392,4.058773380147,0.31285920232502,1.73438952176751e-24,1.80589973589577e-21,Upregulated
DCHS1,20.0283657459001,2.04621919924338,0.536053556919149,0.00171179192219078,0.0371923201585465,Upregulated
SCUBE2,18.0193462646908,3.60502348931196,0.616215408406066,2.98523589579347e-07,1.81202480203858e-05,Upregulated
LOC644656,63.8358009486535,2.6568174982118,0.299723050620491,1.13857488252796e-09,1.21352359133059e-07,Upregulated
ZNF143,238.062278829554,2.05408055414655,0.216451400799265,5.13455319393786e-08,3.77724521919255e-06,Upregulated
ADM,1474.02382583789,2.07115312325971,0.408896791470552,0.000329376064345205,0.00930779625673631,Upregulated
CSTF3,588.639850551242,1.62761950097724,0.176902484156556,3.86304361103414e-05,0.00143260707723173,Upregulated
LMO2,111.898154970243,3.14341204724879,0.965034301922225,0.000207683937320783,0.00621949065392504,Upregulated
C11orf96,189.315720826926,5.95019558476553,0.947325728300216,3.6793366203458e-10,4.40738942415936e-08,Upregulated
CELF1,1152.0100497946,1.95736253144267,0.175699889338411,2.67519779743958e-09,2.60514225799583e-07,Upregulated
SERPING1,646.250009812458,2.44356066167243,0.932879995864036,0.00168136856729992,0.0367673746800835,Upregulated
SLC15A3,55.5271343043965,3.09532747952263,1.05415807574497,0.00033386773172367,0.0094150700346075,Upregulated
SNHG1,1056.04143843879,1.99407724036444,0.260434981850079,6.37973317532202e-06,0.000294730608399859,Upregulated
FERMT3,55.3102083832139,2.71368783921631,0.455013073477239,4.09975352470983e-06,0.000200340302203871,Upregulated
PYGM,16.8784855856979,2.38661006033278,0.614396997666953,0.000522311697095451,0.013808615491961,Upregulated
BATF2,194.419872988783,3.09017140912559,0.78562940871259,8.5443790911865e-05,0.00292062412571466,Upregulated
TIGD3,10.7849546088041,2.37391851600871,0.580403286739764,0.000412447789365614,0.0113228757163083,Upregulated
NEAT1,7287.66358599195,2.32297284163976,0.555159023660856,0.000425621047655546,0.0116358002852057,Upregulated
FOSL1,921.028047381682,2.00121702112258,0.342282787048975,0.000149616153393399,0.00474286710148254,Upregulated
SERPINH1,1622.07398789584,-1.71110232686255,0.173501588014862,3.43461760694759e-06,0.000169058123373246,Downregulated
RSF1,479.079616861326,1.87305714558732,0.306603970290089,0.000237575521156752,0.00700614870234813,Upregulated
RAB30,70.5078067720859,1.72561335203536,0.315825433620552,0.00149477694254606,0.0331693454004976,Upregulated
PCF11,761.998082513633,2.63456803460142,0.22403928899986,1.20642795471002e-14,2.7217014658258e-12,Upregulated
EED,255.08024260791,1.5584513654171,0.19613837335378,0.000502608015647955,0.0133923269681313,Upregulated
SNORA25,11.6439674487074,2.92627920758962,0.548104924046977,8.37282356264714e-06,0.000370374312888862,Upregulated
TAF1D,450.28811120427,2.01773581567754,0.302237879749103,3.35717088735619e-05,0.00126934818802384,Upregulated
HEPHL1,51.2364074680908,2.27200852395277,0.704488924814072,0.00152889300313081,0.0338708603770518,Upregulated
ANKRD49,131.180829447829,2.39085427671762,0.235527868386139,1.40199365059809e-10,1.80844315092554e-08,Upregulated
FAM76B,100.48903501589,1.75053539631694,0.285681520719581,0.000587690986088696,0.0151523527384697,Upregulated
BIRC2,645.862821015541,1.64985272526567,0.255429239929536,0.000946670477131316,0.0225600908071294,Upregulated
BUD13,141.240599565216,1.62533849641507,0.19416695573894,0.000125426273114857,0.00406165079637012,Upregulated
NTM,44.756366488002,-11.4001989258593,1.17196662706399,2.95688861421706e-20,1.48238682526082e-17,Downregulated
SLC6A12,10.1858516232308,3.17969519772168,0.836757742806922,8.81362035095677e-05,0.00300506713024057,Upregulated
CACNA1C,5.15972862660494,13.9327811985651,1.77938620053342,4.35155329645863e-14,8.92464021528242e-12,Upregulated
C12orf4,185.029738484372,1.82845102201484,0.217475194411969,8.75476284290184e-06,0.000383509611137603,Upregulated
NECAP1,314.008106843167,2.47800519167072,0.218046756654829,5.00272975733764e-13,8.7944090903016e-11,Upregulated
CLEC4A,72.0034030164194,4.95189706071397,0.917992418591156,7.74013726642781e-08,5.51423673886141e-06,Upregulated
RIMKLB,376.049856797856,1.56945263604293,0.179830105429711,0.000174987337924781,0.00535888041148295,Upregulated
CDKN1B,481.650494771695,2.31992053547525,0.223822208084343,1.5018112613385e-10,1.91778464466773e-08,Upregulated
AEBP2,307.877876429478,2.33783500763761,0.237406840843401,6.9502821950268e-10,7.77421044226855e-08,Upregulated
RASSF8,158.940685819904,2.24298541713776,0.341379780648061,9.51869851769442e-06,0.000409032073446069,Upregulated
BHLHE41,145.003481237421,5.66492405771977,0.451494763865906,2.8115754146255e-27,3.87768426106908e-24,Upregulated
FGFR1OP2,279.045059151841,1.62721398932347,0.17613422658149,3.68084097008672e-05,0.00138016242025191,Upregulated
YAF2,145.302031999369,1.93888724522028,0.203414402345879,2.08048334840653e-07,1.30983360948981e-05,Upregulated
SLC38A4,9.73392172138341,5.24739636909036,0.845096394265345,2.25761262201038e-09,2.24698856261269e-07,Upregulated
VDR,227.12735535788,2.30712042763193,0.319776955399223,1.53298577231723e-06,8.13744918199451e-05,Upregulated
ZNF641,157.480919435118,1.85486348218566,0.203036483470689,1.54576119435426e-06,8.17321231514813e-05,Upregulated
CCNT1,614.555300646462,2.29232862070769,0.269421886312602,6.14838300259484e-08,4.45050868038095e-06,Upregulated
HOXC10,15.9812400144159,1.7060897267105,0.273448251185203,0.000740500425123333,0.0183243395876955,Upregulated
IL23A,33.7372348006732,2.55735042037997,0.651847575793229,0.000307593686337104,0.0087654487121243,Upregulated
STAT2,999.000575542257,1.89812125633039,0.440750261378145,0.00188658872914601,0.0404064320217096,Upregulated
DDIT3,424.962129438683,3.47202296206394,0.362269636903429,1.69330373724402e-13,3.27436562676216e-11,Upregulated
CTDSP2,800.577235687155,2.27012247665177,0.238233044589423,3.90229887353873e-09,3.64286327946347e-07,Upregulated
TBK1,559.821275186358,1.65116088141042,0.193106697708914,6.91021197645662e-05,0.00242952283930693,Upregulated
FRS2,465.299070534549,3.03940910222611,0.28326413410177,1.85532457497692e-14,4.05059249143349e-12,Upregulated
ZFC3H1,719.197737072434,1.56147059019963,0.221098038120149,0.00121501417144594,0.0278753081774445,Upregulated
THAP2,79.6850254915183,1.88775240479969,0.29033892590725,0.000119247230284839,0.00391779249790188,Upregulated
TBC1D15,328.74022387335,1.98394406343292,0.258472718619343,6.74418712191206e-06,0.000308283230458896,Upregulated
PHLDA1,2154.07469073062,1.6101950280849,0.206926298613368,0.000318783950178977,0.00906525115466938,Upregulated
BTG1,1655.92940152254,2.51269821659621,0.301090440552911,1.78572424557618e-08,1.43027002296564e-06,Upregulated
HCFC2,105.776427823119,2.24253896604016,0.263672780844528,9.53990411702668e-08,6.62216113477298e-06,Upregulated
CRY1,205.63062770451,1.7291771723589,0.313680819564243,0.00138531175909236,0.0312006322314047,Upregulated
PPTC7,329.661055210134,2.10152530674798,0.385044715532141,0.00015704814279375,0.0049552532887091,Upregulated
OAS2,1988.73515959264,5.02550274887272,0.935223748326462,7.29470338509159e-08,5.22439709103702e-06,Upregulated
OASL,1391.7194814694,6.68918407352475,0.961231081617014,2.3979955590613e-12,3.81873739852397e-10,Upregulated
RSRC2,1201.02558352387,3.12238338820929,0.275289075843826,3.65049979834492e-16,1.07419924500863e-13,Upregulated
ZNF26,20.8918010709275,2.48694171271207,0.559301708660613,0.000172590549302141,0.00529747318674327,Upregulated
ZMYM5,120.774048494832,1.70724084169928,0.233690439063007,0.000194411241407415,0.0058739967939526,Upregulated
RNF6,836.96759101654,1.87327063997198,0.272945365937568,7.64907261852788e-05,0.00264802677658295,Upregulated
PAN3-AS1,13.8792030264889,2.01843397704307,0.360382012665675,0.000197025202260269,0.00593971745611358,Upregulated
USPL1,301.213851294742,2.34336687515491,0.217359294087882,2.61985915188249e-11,3.65591891545169e-09,Upregulated
UFM1,761.132919159649,1.96851702134327,0.23111911701641,1.39005518812174e-06,7.52631481056634e-05,Upregulated
FOXO1,147.134668341536,2.24550584669208,0.2971108932925,1.02833102454156e-06,5.70572716397647e-05,Upregulated
EPSTI1,374.555166552287,2.90317740802962,1.10765783125829,0.000650673465608689,0.0164928763948211,Upregulated
TSC22D1,1931.02930459753,1.65352374341038,0.259344863845591,0.00100194350957275,0.023710327527232,Upregulated
SNORA31,20.6198056977305,3.64000528795061,0.934210543117678,3.1669702343835e-05,0.00120078736954104,Upregulated
LPAR6,170.494519979277,1.97757849106418,0.444470468908847,0.00112626932571477,0.0261944700908508,Upregulated
INTS6,378.807770087853,2.2192510143156,0.250330153352815,4.45011273820086e-08,3.30971022111466e-06,Upregulated
ING1,113.267579642967,1.75635319017891,0.248354904749837,0.000162859821586159,0.00505612510318864,Upregulated
LINC00641,260.506183385546,3.06266325272353,0.352415109999695,1.31623337698875e-10,1.74622390584967e-08,Upregulated
RAB2B,221.096303742282,1.86650886107954,0.23479351014188,1.29797980209005e-05,0.00054394596288207,Upregulated
NGDN,423.745733914968,1.6914313112114,0.169777318396511,4.02614299204338e-06,0.000197456056305432,Upregulated
NFKBIA,5095.05298471445,4.57709192924998,0.40893603697627,2.1493396333216e-20,1.11897927987081e-17,Upregulated
MBIP,193.50559153669,2.31102111625559,0.22424226284576,2.03966827457825e-10,2.5563842374714e-08,Upregulated
PNN,2548.67871916122,2.18463672514503,0.281526097284937,1.00796767664667e-06,5.63795474011955e-05,Upregulated
PRPF39,357.697482919054,1.81362515464432,0.242249680173946,4.95383129415958e-05,0.00181229892966876,Upregulated
SIX4,98.2753258636811,2.82356854352788,0.374724045212031,3.29380944418093e-08,2.50984069877496e-06,Upregulated
ZBTB1,482.995012462258,1.55760540783991,0.215457164786998,0.00107389039155084,0.0251491009343118,Upregulated
IFI27,1036.31344755542,2.55687972615632,1.02545457534696,0.00143492150456371,0.0322107752666243,Upregulated
PPP4R4,82.750743264737,5.93948250143117,0.55374751103394,1.64275540115901e-21,1.01074259591311e-18,Upregulated
SNHG10,125.421801426293,2.71712574834368,0.286343882781685,7.20032351831304e-11,9.64985932117676e-09,Upregulated
BDKRB2,372.321939577236,2.00301966702768,0.257708012661263,4.65454909153538e-06,0.0002218449876867,Upregulated
MKRN3,24.669052424117,1.83768683569653,0.340029016598333,0.000760929735780961,0.018761283977288,Upregulated
BMF,60.7137363564718,2.15392783381653,0.534065023074119,0.000914664607438296,0.021990941609742,Upregulated
INO80,390.302783679391,1.52103838504087,0.175598137985289,0.00038389975829973,0.0106050349558064,Upregulated
CTDSPL2,188.45006832503,1.96067458224184,0.372187893334911,0.000438332941143585,0.0118903300427246,Upregulated
DUOXA2,8.75910108835056,13.7772691046818,1.27988543750635,3.05429863510456e-24,2.75619908831835e-21,Upregulated
ANXA2,35802.8174771582,-1.70033925027428,0.132502654883798,1.09804651346866e-08,9.34789786560485e-07,Downregulated
ARID3B,106.194225914236,2.33970339061616,0.256178060715441,6.55681491930988e-09,5.80085272861298e-07,Upregulated
CYP1A1,136.298900084723,5.65410960635459,0.733860036495699,8.90961982184392e-13,1.50750767385599e-10,Upregulated
DNAJA4,135.921847388549,2.69115872083583,0.696532831250618,0.000237271852526851,0.00700614870234813,Upregulated
BCL2A1,1810.33429130162,2.10789597597882,0.59402980921868,0.00181831662663842,0.0391299425408229,Upregulated
AEN,1161.30820073432,1.84859003364207,0.209507370433033,3.11915509298606e-06,0.000155223835803895,Upregulated
CHD2,2244.56287127195,3.13239984393136,0.297546222874757,2.14919828319721e-14,4.6177060256123e-12,Upregulated
PRKXP1,60.3039656494397,4.67939709866509,0.410521326329588,3.04973497291962e-21,1.79483533014957e-18,Upregulated
DCUN1D3,183.150718055865,1.72069309624049,0.274211756459922,0.000628341050156368,0.0159795237561044,Upregulated
SCNN1G,7.8921462274841,3.24908206260726,1.23266368400053,0.000346780933278574,0.00971848180716103,Upregulated
RBBP6,1124.37495476876,2.6775032011463,0.248508054105516,5.71073973391828e-13,9.91032987670741e-11,Upregulated
TBX6,10.0565740668215,2.34953488611391,0.622407421090176,0.000668762408343003,0.0168572960136515,Upregulated
ZNF764,75.0445762223376,2.2920822666283,0.20710063295484,1.83614157829039e-11,2.67247445201491e-09,Upregulated
PRR14,327.731183568271,2.18286695665214,0.26051626461422,2.25313689235437e-07,1.40181229263416e-05,Upregulated
CLUHP3,55.9691118582538,3.32693321323111,0.30013346493671,2.07621682930714e-16,6.38719795488669e-14,Upregulated
