"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019079","viral genome replication","16/558","110/18842",0.145454545454545,4.91156728576083,7.18767681291487,1.50684083694399e-07,6.81555701633127e-05,6.81555701633127e-05,"IFIH1/MIR221/IFIT1/MX1/IFITM1/TNF/OASL/PROX1/ISG15/IFNB1/CCL2/IFI16/RSAD2/IFNL3/ZC3H12A/OAS2",16
"GO:0048511","rhythmic process","26/558","272/18842",0.0955882352941176,3.22773033944761,6.46509018757776,1.64447332268427e-07,6.90678795527395e-05,6.90678795527395e-05,"FBXW7/KDM5B/CSF2/TWIST1/DBP/EGR3/PER2/EGR1/TNF/RELB/NR1D1/CDK5R1/PROX1/PER3/ZNF830/CRY1/BHLHE41/GNRH1/NFIL3/SETX/ATF4/EREG/BHLHE40/PER1/KLF10/NGFR",26
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","21/558","191/18842",0.109947643979058,3.71260485278388,6.58242053518217,2.52932791231552e-07,9.91496541627683e-05,9.91496541627683e-05,"TICAM1/ZCCHC3/IFIH1/DDX60/TBK1/SLC15A3/IRAK2/IRF7/NOD2/TNF/BIRC2/TNFAIP3/IRF1/OASL/HAVCR2/DHX58/IFI16/BTK/RSAD2/CYLD/RIOK3",21
"GO:0001659","temperature homeostasis","21/558","194/18842",0.108247422680412,3.65519343753464,6.49403116780337,3.29044418720467e-07,0.000120923823879772,0.000120923823879772,"FOXC2/CXCR4/GPR3/ARRDC3/KDM6B/RBPJ/NOD2/PER2/EGR1/TNF/IRF4/NR1D1/KDM3A/PTGS2/ATF4/FLCN/HOXC10/ACHE/IL1A/DDIT3/FOXO1",21
"GO:0045069","regulation of viral genome replication","13/558","77/18842",0.168831168831169,5.70092631382954,7.22084445499979,3.79892739708868e-07,0.000131398194675773,0.000131398194675773,"IFIH1/IFIT1/MX1/IFITM1/TNF/OASL/PROX1/ISG15/IFNB1/IFI16/RSAD2/IFNL3/OAS2",13
"GO:0140888","interferon-mediated signaling pathway","15/558","105/18842",0.142857142857143,4.82386072708653,6.86404552207963,4.6785605948633e-07,0.000152832979432201,0.000152832979432201,"TBK1/IFNL1/IRF7/IFITM1/IFNL2/USP18/IRF1/OASL/ISG15/IFNB1/IFNL3/OAS2/IFI27/TANK/STAT2",15
"GO:0032481","positive regulation of type I interferon production","13/558","80/18842",0.1625,5.48714157706093,7.02600845559702,6.0075707468391e-07,0.000179934121667024,0.000179934121667024,"TICAM1/ZCCHC3/IFIH1/TBK1/IRF7/ZBTB20/IRF1/RAB2B/ISG15/DHX58/OAS2/RIOK3/TANK",13
"GO:0002221","pattern recognition receptor signaling pathway","26/558","291/18842",0.0893470790378007,3.0169850595524,6.05757752555881,6.12020821996682e-07,0.000179934121667024,0.000179934121667024,"TICAM1/ZCCHC3/CD274/IFIH1/BCL10/DDX60/TBK1/SLC15A3/IRAK2/IRF7/NOD2/TNF/NR1D1/BIRC2/TNFAIP3/IRF1/OASL/HAVCR2/DHX58/IFI16/BTK/RSAD2/CYLD/NFKBIZ/RIOK3/NFKBIA",26
"GO:0140374","antiviral innate immune response","12/558","73/18842",0.164383561643836,5.55074385034615,6.80544802831912,1.43348298843189e-06,0.000401375236760929,0.000401375236760929,"IFIT2/IFIT3/IFIH1/TBK1/IFIT1/MX1/TNF/USP18/OASL/DHX58/SENP7/OAS2",12
"GO:0002758","innate immune response-activating signaling pathway","26/558","306/18842",0.0849673202614379,2.86909363506454,5.75860419601074,1.58405932256804e-06,0.000423375855304549,0.000423375855304549,"TICAM1/ZCCHC3/CD274/IFIH1/BCL10/DDX60/TBK1/SLC15A3/IRAK2/IRF7/NOD2/TNF/NR1D1/BIRC2/TNFAIP3/IRF1/OASL/HAVCR2/DHX58/IFI16/BTK/RSAD2/CYLD/NFKBIZ/RIOK3/NFKBIA",26
"GO:0050792","regulation of viral process","16/558","136/18842",0.117647058823529,3.97259118701244,6.07781732825937,2.77629086995617e-06,0.000693593867132796,0.000693593867132796,"IFIH1/ZFP36/IFIT1/MX1/IFITM1/TNF/RSF1/OASL/PROX1/ISG15/IFNB1/PTX3/IFI16/RSAD2/IFNL3/OAS2",16
"GO:0032922","circadian regulation of gene expression","11/558","65/18842",0.169230769230769,5.71441963054866,6.65128074756627,2.92651488158052e-06,0.000693593867132796,0.000693593867132796,"PER2/EGR1/RELB/NR1D1/PER3/CRY1/BHLHE41/ATF4/BHLHE40/PER1/NGFR",11
