"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009615","response to virus","18/65","400/18842",0.045,13.0444615384615,14.3254715309981,1.04920030046905e-15,6.16929776675804e-12,6.16929776675804e-12,"DUOX2/IL12A/IFNL2/IL6/GBP5/ZBP1/NLRC5/NLRP1/IRF1/IFIT2/IFIT3/IFNB1/ZNFX1/TNF/USP18/IFNL3/TNFAIP3/TRIM22",18
"GO:0032496","response to lipopolysaccharide","16/65","302/18842",0.0529801324503311,15.3577177789098,14.7989045459063,4.07754621533138e-15,9.32964126902032e-12,9.32964126902032e-12,"CSF2/CD274/IL12A/IL6/GBP5/CYP1A1/PTAFR/CSF3/ANKRD1/IL1A/KMO/PDE4B/TNF/SERPINE1/VCAM1/TNFAIP3",16
"GO:0051607","defense response to virus","16/65","305/18842",0.0524590163934426,15.206658259773,14.7169453896241,4.76002105562261e-15,9.32964126902032e-12,9.32964126902032e-12,"IFNL2/IL6/GBP5/ZBP1/NLRC5/NLRP1/IRF1/IFIT2/IFIT3/IFNB1/ZNFX1/TNF/USP18/IFNL3/TNFAIP3/TRIM22",16
"GO:0002237","response to molecule of bacterial origin","16/65","319/18842",0.0501567398119122,14.5392814082469,14.3493042172623,9.59672249848636e-15,1.4107182072775e-11,1.4107182072775e-11,"CSF2/CD274/IL12A/IL6/GBP5/CYP1A1/PTAFR/CSF3/ANKRD1/IL1A/KMO/PDE4B/TNF/SERPINE1/VCAM1/TNFAIP3",16
"GO:0071222","cellular response to lipopolysaccharide","13/65","210/18842",0.0619047619047619,17.9447619047619,14.5281705801603,2.781802920263e-13,3.27140023422929e-10,3.27140023422929e-10,"CSF2/CD274/IL6/GBP5/PTAFR/CSF3/ANKRD1/IL1A/KMO/PDE4B/TNF/SERPINE1/TNFAIP3",13
"GO:0071219","cellular response to molecule of bacterial origin","13/65","223/18842",0.0582959641255605,16.8986547085202,14.0517425049175,6.00645036870449e-13,5.8863213613304e-10,5.8863213613304e-10,"CSF2/CD274/IL6/GBP5/PTAFR/CSF3/ANKRD1/IL1A/KMO/PDE4B/TNF/SERPINE1/TNFAIP3",13
"GO:0071216","cellular response to biotic stimulus","13/65","245/18842",0.0530612244897959,15.3812244897959,13.330701758132,1.99174143636245e-12,1.67306280654446e-09,1.67306280654446e-09,"CSF2/CD274/IL6/GBP5/PTAFR/CSF3/ANKRD1/IL1A/KMO/PDE4B/TNF/SERPINE1/TNFAIP3",13
"GO:0097191","extrinsic apoptotic signaling pathway","10/65","186/18842",0.0537634408602151,15.5847808105873,11.7609570018172,7.71265016499797e-10,5.43015190297603e-07,5.43015190297603e-07,"CSF2/ATF3/IL12A/IL1A/TRAF1/BCL2A1/G0S2/TNF/SERPINE1/TNFAIP3",10
"GO:0043065","positive regulation of apoptotic process","14/65","484/18842",0.0289256198347107,8.38486967577877,9.68385735436057,8.31145699435107e-10,5.43015190297603e-07,5.43015190297603e-07,"CD274/ATF3/IL12A/ADRB2/IL6/ZBP1/CYP1B1/ANKRD1/IFIT2/BCL2A1/IFNB1/G0S2/TNF/DUSP1",14
"GO:0070661","leukocyte proliferation","11/65","261/18842",0.0421455938697318,12.2170350722075,10.7364162263134,1.34944865903444e-09,7.9347581151225e-07,7.9347581151225e-07,"IRS2/CSF2/CD274/IL12A/IL6/IRF1/IL1A/LST1/IFNB1/VCAM1/TNFAIP3",11
"GO:0070663","regulation of leukocyte proliferation","10/65","224/18842",0.0446428571428571,12.9409340659341,10.5777024568742,4.66510557791685e-09,2.4937109816501e-06,2.4937109816501e-06,"IRS2/CSF2/CD274/IL12A/IL6/IRF1/IL1A/LST1/VCAM1/TNFAIP3",10
"GO:0050729","positive regulation of inflammatory response","9/65","166/18842",0.0542168674698795,15.716218721038,11.204794486581,5.38909828811390e-09,2.64065816117581e-06,2.64065816117581e-06,"IL6/GBP5/ZBP1/NLRP1/NFKBIA/IL1A/TRAF1/TNF/SERPINE1",9
"GO:0045088","regulation of innate immune response","13/65","482/18842",0.0269709543568465,7.81825726141079,8.92187459062667,8.3533687508503e-09,3.77829294269229e-06,3.77829294269229e-06,"CD274/IL12A/GBP5/ZBP1/NLRC5/NLRP1/NFKBIA/IRF1/IFNB1/ZNFX1/TNF/USP18/TNFAIP3",13
"GO:0045089","positive regulation of innate immune response","12/65","396/18842",0.0303030303030303,8.78414918414919,9.21092384100874,9.28326272015969e-09,3.89897034246707e-06,3.89897034246707e-06,"CD274/IL12A/GBP5/ZBP1/NLRC5/NLRP1/NFKBIA/IRF1/IFNB1/ZNFX1/TNF/TNFAIP3",12
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","8/65","127/18842",0.062992125984252,18.2599636583889,11.4826564586971,1.24768660499781e-08,4.63415569914547e-06,4.63415569914547e-06,"CSF2/ATF3/IL1A/TRAF1/G0S2/TNF/SERPINE1/TNFAIP3",8
"GO:0001819","positive regulation of cytokine production","13/65","499/18842",0.0260521042084168,7.55190380761523,8.72726478026649,1.26099474806679e-08,4.63415569914547e-06,4.63415569914547e-06,"CSF2/CD274/NR4A3/IL12A/IL6/GBP5/CYP1B1/NLRP1/IRF1/IL1A/PDE4B/TNF/SERPINE1",13
"GO:0002833","positive regulation of response to biotic stimulus","12/65","424/18842",0.0283018867924528,8.20406386066763,8.82744047930011,1.9795746415306e-08,6.84699934835291e-06,6.84699934835291e-06,"CD274/IL12A/GBP5/ZBP1/NLRC5/NLRP1/NFKBIA/IRF1/IFNB1/ZNFX1/TNF/TNFAIP3",12
"GO:0050727","regulation of inflammatory response","12/65","429/18842",0.027972027972028,8.10844540075309,8.76267191479336,2.2529192797368e-08,7.35953631380686e-06,7.35953631380687e-06,"NR4A3/IL6/GBP5/ZBP1/NLRP1/NFKBIA/IL1A/TRAF1/TNF/SERPINE1/USP18/TNFAIP3",12
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","8/65","146/18842",0.0547945205479452,15.8836670179136,10.6220312176226,3.725400968122e-08,1.15291356276618e-05,1.15291356276618e-05,"CSF2/IL12A/IFNL2/IL6/CYP1B1/IFNB1/TNF/IFNL3",8
"GO:0140888","interferon-mediated signaling pathway","7/65","105/18842",0.0666666666666667,19.3251282051282,11.0786589434053,7.27926798147362e-08,2.14010478655324e-05,2.14010478655324e-05,"IFNL2/ZBP1/NLRC5/IRF1/IFNB1/USP18/IFNL3",7
"GO:0046651","lymphocyte proliferation","9/65","227/18842",0.039647577092511,11.4929176550322,9.35778845047445,8.12089618443434e-08,2.27385093164162e-05,2.27385093164162e-05,"IRS2/CD274/IL12A/IL6/IRF1/IL1A/LST1/IFNB1/VCAM1",9
"GO:0032943","mononuclear cell proliferation","9/65","230/18842",0.0391304347826087,11.3430100334448,9.28559830225547,9.08524510164634e-08,2.4282382362582e-05,2.4282382362582e-05,"IRS2/CD274/IL12A/IL6/IRF1/IL1A/LST1/IFNB1/VCAM1",9
"GO:0097696","cell surface receptor signaling pathway via STAT","8/65","172/18842",0.0465116279069767,13.4826475849732,9.67596578431907,1.32771895245957e-07,3.39434236541839e-05,3.39434236541839e-05,"CSF2/IL12A/IFNL2/IL6/CYP1B1/IFNB1/TNF/IFNL3",8
"GO:0140374","antiviral innate immune response","6/65","73/18842",0.0821917808219178,23.8255005268704,11.4962638464412,1.89115566084884e-07,4.63333136907967e-05,4.63333136907967e-05,"ZBP1/NLRP1/IFIT2/IFIT3/TNF/USP18",6
"GO:0051249","regulation of lymphocyte activation","11/65","453/18842",0.0242825607064018,7.03895398200034,7.65468484411209,3.8205014395153e-07,8.82397337472713e-05,8.82397337472713e-05,"IRS2/CD274/IL12A/IL6/PRDM1/IRF1/IL1A/LST1/IFNB1/VCAM1/TNFAIP3",11
"GO:0050670","regulation of lymphocyte proliferation","8/65","198/18842",0.0404040404040404,11.7121989121989,8.91532595968984,3.90175693440315e-07,8.82397337472713e-05,8.82397337472713e-05,"IRS2/CD274/IL12A/IL6/IRF1/IL1A/LST1/VCAM1",8
"GO:0032944","regulation of mononuclear cell proliferation","8/65","200/18842",0.04,11.5950769230769,8.86274818811214,4.21175834174974e-07,9.17227372203276e-05,9.17227372203276e-05,"IRS2/CD274/IL12A/IL6/IRF1/IL1A/LST1/VCAM1",8
"GO:0070665","positive regulation of leukocyte proliferation","7/65","138/18842",0.0507246376811594,14.7039018952062,9.50631250988462,4.7401645847267e-07,9.95434562792607e-05,9.95434562792607e-05,"IRS2/CSF2/CD274/IL12A/IL6/IL1A/VCAM1",7
"GO:0071347","cellular response to interleukin-1","6/65","88/18842",0.0681818181818182,19.7643356643357,10.3806159399584,5.7827568539927e-07,0.000117250380349921,0.000117250380349921,"IL6/ZBP1/ANKRD1/NFKBIA/IL1A/KMO",6
"GO:2001233","regulation of apoptotic signaling pathway","9/65","317/18842",0.028391167192429,8.22994418830381,7.63802397972508,1.34777158638954e-06,0.00026416323093235,0.00026416323093235,"CSF2/ATF3/IL1A/TRAF1/IFNB1/G0S2/TNF/SERPINE1/TNFAIP3",9
"GO:0032102","negative regulation of response to external stimulus","10/65","416/18842",0.0240384615384615,6.96819526627219,7.24218652003046,1.49654605383986e-06,0.000283860993438013,0.000283860993438013,"NR4A3/NLRC5/PLAT/IL1A/C1QTNF1/TNF/SERPINE1/USP18/DUSP1/TNFAIP3",10
"GO:0002218","activation of innate immune response","9/65","326/18842",0.0276073619631902,8.00273714016045,7.5040995813228,1.69781918794101e-06,0.000311974275784161,0.000311974275784161,"CD274/GBP5/ZBP1/NLRP1/NFKBIA/IRF1/ZNFX1/TNF/TNFAIP3",9
"GO:0070555","response to interleukin-1","6/65","115/18842",0.0521739130434783,15.1240133779264,8.9385790476289,2.79243423856636e-06,0.000497561009780916,0.000497561009780916,"IL6/ZBP1/ANKRD1/NFKBIA/IL1A/KMO",6
"GO:0050900","leukocyte migration","9/65","352/18842",0.0255681818181818,7.41162587412587,7.1444137717725,3.18400636317141e-06,0.000550645806336703,0.000550645806336703,"CH25H/CXCL11/IL12A/IL6/PDE4B/TNF/SERPINE1/VCAM1/DUSP1",9
"GO:0050671","positive regulation of lymphocyte proliferation","6/65","120/18842",0.05,14.4938461538462,8.72460566673364,3.57676003474303e-06,0.000596467710778546,0.000596467710778546,"IRS2/CD274/IL12A/IL6/IL1A/VCAM1",6
"GO:1903037","regulation of leukocyte cell-cell adhesion","9/65","359/18842",0.0250696378830084,7.26710949217913,7.05381109426644,3.73784229499726e-06,0.000596467710778546,0.000596467710778546,"CD274/NR4A3/IL12A/IL6/IRF1/IL1A/IFNB1/TNF/VCAM1",9
"GO:0032946","positive regulation of mononuclear cell proliferation","6/65","121/18842",0.0495867768595041,14.374062301335,8.6833449808723,3.75328321408269e-06,0.000596467710778546,0.000596467710778546,"IRS2/CD274/IL12A/IL6/IL1A/VCAM1",6
"GO:0022407","regulation of cell-cell adhesion","10/65","472/18842",0.0211864406779661,6.14146023468057,6.65577224509807,4.61206700242902e-06,0.000713656683533753,0.000713656683533753,"CD274/NR4A3/IL12A/IL6/IRF1/IL1A/C1QTNF1/IFNB1/TNF/VCAM1",10
"GO:0048525","negative regulation of viral process","5/65","74/18842",0.0675675675675676,19.5862785862786,9.42529289277452,5.60083101256184e-06,0.000844432983432401,0.000844432983432401,"CH25H/IFNB1/ZNFX1/TNF/IFNL3",5
"GO:0032612","interleukin-1 production","6/65","133/18842",0.0451127819548872,13.0771544245228,8.22357584843175,6.48367337569206e-06,0.000929853645099252,0.000929853645099252,"IL6/GBP5/NLRP1/IL1A/TNF/TNFAIP3",6
"GO:0032652","regulation of interleukin-1 production","6/65","133/18842",0.0451127819548872,13.0771544245228,8.22357584843175,6.48367337569206e-06,0.000929853645099252,0.000929853645099252,"IL6/GBP5/NLRP1/IL1A/TNF/TNFAIP3",6
"GO:0070498","interleukin-1-mediated signaling pathway","4/65","36/18842",0.111111111111111,32.208547008547,11.0273747557107,6.99191588533287e-06,0.000966133951189177,0.000966133951189177,"IL6/ZBP1/NFKBIA/IL1A",4
"GO:0061041","regulation of wound healing","6/65","135/18842",0.0444444444444444,12.8834188034188,8.15270568000928,7.06526528930861e-06,0.000966133951189177,0.000966133951189177,"DUOX2/PLAT/C1QTNF1/TNF/SERPINE1/TNFAIP3",6
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/65","80/18842",0.0625,18.1173076923077,9.02685434919267,8.22650391463154e-06,0.00108168588512368,0.00108168588512368,"CSF2/IL1A/TNF/SERPINE1/TNFAIP3",5
"GO:0071674","mononuclear cell migration","7/65","212/18842",0.0330188679245283,9.57140783744557,7.38429796759607,8.27820830451797e-06,0.00108168588512368,0.00108168588512368,"CH25H/CXCL11/IL12A/IL6/TNF/SERPINE1/DUSP1",7
"GO:0098586","cellular response to virus","5/65","82/18842",0.0609756097560976,17.6754221388368,8.90354372908513,9.28767374511162e-06,0.0011652750560868,0.0011652750560868,"IL12A/IFNL2/IL6/IFNB1/IFNL3",5
"GO:0007159","leukocyte cell-cell adhesion","9/65","402/18842",0.0223880597014925,6.48978185993111,6.5461085998472,9.31427340749655e-06,0.0011652750560868,0.0011652750560868,"CD274/NR4A3/IL12A/IL6/IRF1/IL1A/IFNB1/TNF/VCAM1",9
"GO:0030595","leukocyte chemotaxis","7/65","217/18842",0.032258064516129,9.35086848635236,7.27962353562772,9.63728333165853e-06,0.00118056720812817,0.00118056720812817,"CH25H/CXCL11/IL12A/IL6/PDE4B/SERPINE1/DUSP1",7
"GO:0060326","cell chemotaxis","8/65","311/18842",0.0257234726688103,7.45664110808805,6.75511836586193,1.12262270177757e-05,0.00134714724213309,0.00134714724213309,"CH25H/CXCL11/IL12A/IL6/PDE4B/SERPINE1/VCAM1/DUSP1",8
"GO:0042129","regulation of T cell proliferation","6/65","148/18842",0.0405405405405405,11.7517671517672,7.72600774015601,1.1964506593091e-05,0.0014070259753475,0.0014070259753475,"CD274/IL12A/IL6/IRF1/IL1A/VCAM1",6
"GO:0042102","positive regulation of T cell proliferation","5/65","87/18842",0.0574712643678161,16.6595932802829,8.61344966540212,1.24117732806433e-05,0.00143100444882711,0.00143100444882711,"CD274/IL12A/IL6/IL1A/VCAM1",5
"GO:0070269","pyroptotic inflammatory response","4/65","42/18842",0.0952380952380952,27.607326007326,10.156463249674,1.30811758084068e-05,0.00147917911064292,0.00147917911064292,"GBP5/ZBP1/NLRP1/TRAF1",4
"GO:0002544","chronic inflammatory response","3/65","14/18842",0.214285714285714,62.1164835164835,13.4590941487277,1.38811203775043e-05,0.00151149977443936,0.00151149977443936,"TNF/VCAM1/TNFAIP3",3
"GO:0061043","regulation of vascular wound healing","3/65","14/18842",0.214285714285714,62.1164835164835,13.4590941487277,1.38811203775043e-05,0.00151149977443936,0.00151149977443936,"TNF/SERPINE1/TNFAIP3",3
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","4/65","43/18842",0.0930232558139535,26.9652951699463,10.0289546569789,1.43855654030374e-05,0.001537947719452,0.001537947719452,"CSF2/IL1A/BCL2A1/TNF",4
"GO:0002696","positive regulation of leukocyte activation","8/65","325/18842",0.0246153846153846,7.13543195266272,6.56443059496321,1.54345819087241e-05,0.00162063110041603,0.00162063110041603,"IRS2/CD274/NR4A3/IL12A/IL6/IL1A/TNF/VCAM1",8
"GO:0043122","regulation of canonical NF-kappaB signal transduction","8/65","326/18842",0.0245398773006135,7.11354412458707,6.55124460442922,1.5780160845096e-05,0.00162784817138885,0.00162784817138885,"CTH/NLRC5/NFKBIA/IL1A/TRAF1/TNF/TNFAIP3/TRIM22",8
"GO:0038034","signal transduction in absence of ligand","4/65","45/18842",0.0888888888888889,25.7668376068376,9.78651559934468,1.72783041570609e-05,0.00171857394211003,0.00171857394211003,"CSF2/IL1A/BCL2A1/TNF",4
"GO:0072574","hepatocyte proliferation","3/65","15/18842",0.2,57.9753846153846,12.9878685289424,1.73086303009779e-05,0.00171857394211003,0.00171857394211003,"IL6/TNF/TNFAIP3",3
"GO:0042113","B cell activation","7/65","238/18842",0.0294117647058824,8.52579185520362,6.87437256750946,1.75364687970411e-05,0.00171857394211003,0.00171857394211003,"IRS2/IL12A/IL6/KLF6/IFNB1/VCAM1/TNFAIP3",7
"GO:1903131","mononuclear cell differentiation","9/65","439/18842",0.020501138952164,5.94280707902576,6.16534178015291,1.87601841606997e-05,0.00180835873549039,0.00180835873549039,"CSF2/IL6/PRDM1/KLF6/CSF3/IRF1/IL1A/IFNB1/VCAM1",9
"GO:0042098","T cell proliferation","6/65","162/18842",0.037037037037037,10.7361823361823,7.32239781774253,1.99984109343621e-05,0.00185149204727233,0.00185149204727233,"CD274/IL12A/IL6/IRF1/IL1A/VCAM1",6
"GO:0006935","chemotaxis","9/65","443/18842",0.0203160270880361,5.88914742142733,6.12679622403667,2.01522943920798e-05,0.00185149204727233,0.00185149204727233,"CH25H/CXCL11/IL12A/IL6/PTAFR/PDE4B/SERPINE1/VCAM1/DUSP1",9
"GO:0042330","taxis","9/65","443/18842",0.0203160270880361,5.88914742142733,6.12679622403667,2.01522943920798e-05,0.00185149204727233,0.00185149204727233,"CH25H/CXCL11/IL12A/IL6/PTAFR/PDE4B/SERPINE1/VCAM1/DUSP1",9
"GO:0007249","canonical NF-kappaB signal transduction","8/65","339/18842",0.023598820058997,6.84075334694804,6.38473962654775,2.09005998059599e-05,0.00189070041321607,0.00189070041321607,"CTH/NLRC5/NFKBIA/IL1A/TRAF1/TNF/TNFAIP3/TRIM22",8
"GO:2000659","regulation of interleukin-1-mediated signaling pathway","3/65","16/18842",0.1875,54.3519230769231,12.5610687424903,2.1250425659157e-05,0.00189321974054308,0.00189321974054308,"IL6/ZBP1/IL1A",3
"GO:1903034","regulation of response to wounding","6/65","165/18842",0.0363636363636364,10.540979020979,7.24230655078429,2.21850947056009e-05,0.00193609140591274,0.00193609140591274,"DUOX2/PLAT/C1QTNF1/TNF/SERPINE1/TNFAIP3",6
"GO:0045071","negative regulation of viral genome replication","4/65","48/18842",0.0833333333333333,24.1564102564103,9.45100064160045,2.23901727214399e-05,0.00193609140591274,0.00193609140591274,"IFNB1/ZNFX1/TNF/IFNL3",4
"GO:0050867","positive regulation of cell activation","8/65","345/18842",0.0231884057971014,6.72178372352285,6.31082136578074,2.36975074719583e-05,0.00200358123077074,0.00200358123077074,"IRS2/CD274/NR4A3/IL12A/IL6/IL1A/TNF/VCAM1",8
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","7/65","250/18842",0.028,8.11655384615385,6.66457160853906,2.40597843241733e-05,0.00200358123077074,0.00200358123077074,"CD274/NR4A3/IL12A/IL6/IL1A/TNF/VCAM1",7
"GO:0050863","regulation of T cell activation","8/65","346/18842",0.023121387283237,6.70235660293464,6.29867302395049,2.41929026164494e-05,0.00200358123077074,0.00200358123077074,"CD274/IL12A/IL6/PRDM1/IRF1/IL1A/IFNB1/VCAM1",8
"GO:0002532","production of molecular mediator involved in inflammatory response","5/65","109/18842",0.0458715596330275,13.2971065631616,7.57544359526984,3.70213506820717e-05,0.00302341030570252,0.00302341030570252,"IL6/GBP5/NFKBIA/TNF/SERPINE1",5
"GO:1903900","regulation of viral life cycle","5/65","110/18842",0.0454545454545455,13.1762237762238,7.53550633039194,3.86816830104647e-05,0.00311573008358263,0.00311573008358263,"CH25H/IFNB1/ZNFX1/TNF/IFNL3",5
"GO:0001818","negative regulation of cytokine production","8/65","371/18842",0.0215633423180593,6.25071532241344,6.00974124482636,3.97299082424646e-05,0.00315691703332016,0.00315691703332016,"CD274/IL12A/IL6/NFKBIA/IL1A/IFNB1/TNF/TNFAIP3",8
"GO:0001959","regulation of cytokine-mediated signaling pathway","6/65","184/18842",0.0326086956521739,9.45250836120401,6.77887344527749,4.09348995294117e-05,0.00320929612310588,0.00320929612310588,"IL6/ZBP1/NLRC5/IL1A/USP18/TNFAIP3",6
"GO:0032611","interleukin-1 beta production","5/65","113/18842",0.0442477876106195,12.8264125255276,7.41874597626277,4.4010956710877e-05,0.00336083669428515,0.00336083669428515,"IL6/GBP5/NLRP1/TNF/TNFAIP3",5
"GO:0032651","regulation of interleukin-1 beta production","5/65","113/18842",0.0442477876106195,12.8264125255276,7.41874597626277,4.4010956710877e-05,0.00336083669428515,0.00336083669428515,"IL6/GBP5/NLRP1/TNF/TNFAIP3",5
"GO:0002819","regulation of adaptive immune response","6/65","190/18842",0.0315789473684211,9.15400809716599,6.64631293029366,4.89621050905034e-05,0.00369098946066871,0.00369098946066871,"CD274/IL12A/IL6/IRF1/IFNB1/TNFAIP3",6
"GO:0010888","negative regulation of lipid storage","3/65","22/18842",0.136363636363636,39.5286713286713,10.6385175252286,5.75801695159154e-05,0.00427803320894353,0.00427803320894353,"IL6/NFKBIA/TNF",3
"GO:0060759","regulation of response to cytokine stimulus","6/65","196/18842",0.0306122448979592,8.87378335949765,6.51949876025318,5.8204533455014e-05,0.00427803320894353,0.00427803320894353,"IL6/ZBP1/NLRC5/IL1A/USP18/TNFAIP3",6
"GO:0050866","negative regulation of cell activation","6/65","198/18842",0.0303030303030303,8.78414918414919,6.47842967296975,6.15778388467746e-05,0.00446434850337224,0.00446434850337223,"CD274/IRF1/LST1/C1QTNF1/IFNB1/TNFAIP3",6
"GO:0002221","pattern recognition receptor signaling pathway","7/65","291/18842",0.0240549828178694,6.97298440391224,6.0415693149537,6.31156416761147e-05,0.00446434850337224,0.00446434850337223,"CD274/GBP5/NLRP1/NFKBIA/IRF1/TNF/TNFAIP3",7
"GO:0034340","response to type I interferon","5/65","122/18842",0.040983606557377,11.8802017654477,7.09348234604225,6.3464095191222e-05,0.00446434850337224,0.00446434850337223,"CH25H/ZBP1/NLRC5/IFNB1/USP18",5
"GO:0010573","vascular endothelial growth factor production","4/65","63/18842",0.0634920634920635,18.404884004884,8.1414306341475,6.59357245521663e-05,0.00446434850337224,0.00446434850337223,"IL6/CYP1B1/IL1A/TNF",4
"GO:0032731","positive regulation of interleukin-1 beta production","4/65","63/18842",0.0634920634920635,18.404884004884,8.1414306341475,6.59357245521663e-05,0.00446434850337224,0.00446434850337223,"IL6/GBP5/NLRP1/TNF",4
"GO:0034138","toll-like receptor 3 signaling pathway","3/65","23/18842",0.130434782608696,37.8100334448161,10.3926764993845,6.60541360192831e-05,0.00446434850337224,0.00446434850337223,"IRF1/TNF/TNFAIP3",3
"GO:0061042","vascular wound healing","3/65","23/18842",0.130434782608696,37.8100334448161,10.3926764993845,6.60541360192831e-05,0.00446434850337224,0.00446434850337223,"TNF/SERPINE1/TNFAIP3",3
"GO:0007162","negative regulation of cell adhesion","7/65","295/18842",0.023728813559322,6.87843546284224,5.98730630173802,6.87676428858312e-05,0.00449450533216473,0.00449450533216473,"CD274/CYP1B1/IRF1/C1QTNF1/IFNB1/SERPINE1/DUSP1",7
"GO:0050777","negative regulation of immune response","6/65","202/18842",0.0297029702970297,8.61020563594821,6.39800643740857,6.8793448961705e-05,0.00449450533216473,0.00449450533216473,"CD274/IL12A/NLRC5/IFNB1/USP18/TNFAIP3",6
"GO:0071356","cellular response to tumor necrosis factor","6/65","202/18842",0.0297029702970297,8.61020563594821,6.39800643740857,6.8793448961705e-05,0.00449450533216473,0.00449450533216473,"ANKRD1/NFKBIA/TRAF1/TNF/VCAM1/TNFAIP3",6
"GO:0022409","positive regulation of cell-cell adhesion","7/65","297/18842",0.0235690235690236,6.83211603211603,5.96055241883406,7.17451892379259e-05,0.00463584299691214,0.00463584299691214,"CD274/NR4A3/IL12A/IL6/IL1A/TNF/VCAM1",7
"GO:0002758","innate immune response-activating signaling pathway","7/65","306/18842",0.0228758169934641,6.63117144293615,5.84314956060058,8.64804044494975e-05,0.00552722584959832,0.00552722584959832,"CD274/GBP5/NLRP1/NFKBIA/IRF1/TNF/TNFAIP3",7
